"","frame","sigma","lambda","rep","TP","FP","TN","FN","auc","Reach","KG","Sensitivity","X1.Specificity"
"838",42,3,0.112888888888889,18,647,613,1674,1586,0.491055677732999,0.0296572376661364,0.0749211489711687,0.2897447380206,0.268036729339746
"839",42,3,0.112888888888889,19,430,194,601,339,0.778186160250591,0.416869153924214,0.563592218809419,0.559167750325098,0.244025157232704
"840",42,3,0.112888888888889,20,256,94,223,69,0.802115991264256,0.69819937909624,0.623545938485804,0.787692307692308,0.296529968454259
"841",43,3,0.223777777777778,1,288,84,316,113,0.865610972568579,0.643296821238044,0.707604166666667,0.718204488778055,0.21
"842",43,3,0.223777777777778,2,913,212,807,44,0.937826028550539,0.941944764916179,0.781926528488833,0.954022988505747,0.208047105004907
"843",43,3,0.223777777777778,3,412,137,416,178,0.819535967143777,0.598948826597132,0.645227268737162,0.698305084745763,0.247739602169982
"844",43,3,0.223777777777778,4,1432,673,2514,1609,0.708518978210869,0.329256590583688,0.551557873904637,0.470897731009536,0.211170379667399
"845",43,3,0.223777777777778,5,424,131,392,122,0.806522667899341,0.701885699334679,0.67745048522674,0.776556776556777,0.250478011472275
"846",43,3,0.223777777777778,6,477,149,443,109,0.86796363342865,0.7514310587909,0.690796929004476,0.813993174061433,0.251689189189189
"847",43,3,0.223777777777778,7,612,167,429,11,0.958045611729346,0.975470222661234,0.714762359082335,0.982343499197432,0.280201342281879
"848",43,3,0.223777777777778,8,543,190,599,222,0.778302973069245,0.617755081999411,0.660735667920089,0.709803921568627,0.240811153358682
"849",43,3,0.223777777777778,9,497,123,411,25,0.909011006356996,0.937774421791537,0.758076549182737,0.952107279693487,0.230337078651685
"850",43,3,0.223777777777778,10,364,157,469,281,0.731669019491295,0.418502173517793,0.555590176596567,0.564341085271318,0.250798722044728
"851",43,3,0.223777777777778,11,1208,426,1466,647,0.788159536821231,0.549860080972851,0.654247406297691,0.651212938005391,0.225158562367865
"852",43,3,0.223777777777778,12,297,168,632,481,0.686988271208226,0.217402622758778,0.44989898989899,0.381748071979434,0.21
"853",43,3,0.223777777777778,13,324,127,411,128,0.839424943250979,0.62930904549663,0.670682454449493,0.716814159292035,0.236059479553903
"854",43,3,0.223777777777778,14,442,175,403,112,0.815066268597054,0.710044700844747,0.62051229861122,0.797833935018051,0.302768166089965
"855",43,3,0.223777777777778,15,398,101,316,19,0.946626871164938,0.939873417721519,0.746231155778894,0.954436450839328,0.24220623501199
"856",43,3,0.223777777777778,16,909,259,806,94,0.852116888770309,0.876165548020949,0.731658893588889,0.906281156530409,0.243192488262911
"857",43,3,0.223777777777778,17,414,108,366,41,0.886864190661659,0.883300306251126,0.749587231700605,0.90989010989011,0.227848101265823
"858",43,3,0.223777777777778,18,522,540,1747,1711,0.4828326386157,-0.00307763215605239,-0.0100568430257979,0.233766233766234,0.236117184083953
"859",43,3,0.223777777777778,19,410,180,615,359,0.768617251842219,0.39652383519934,0.575333640128854,0.533159947984395,0.226415094339623
"860",43,3,0.223777777777778,20,255,87,230,70,0.808764862897355,0.70314381270903,0.650213397661904,0.784615384615385,0.274447949526814
"861",44,3,0.334666666666667,1,287,80,320,114,0.86857855361596,0.644638403990025,0.720557491289199,0.71571072319202,0.2
"862",44,3,0.334666666666667,2,913,206,813,44,0.936919532026297,0.942373216835617,0.788098419191979,0.954022988505747,0.20215897939156
"863",44,3,0.334666666666667,3,393,132,421,197,0.816504735341895,0.561411489995572,0.641649296688431,0.666101694915254,0.23869801084991
"864",44,3,0.334666666666667,4,1383,638,2549,1658,0.711165684912616,0.318320342529435,0.559817416243366,0.454784610325551,0.200188264825855
"865",44,3,0.334666666666667,5,428,129,394,118,0.818201556251269,0.713123593834254,0.68534336412859,0.783882783882784,0.246653919694073
"866",44,3,0.334666666666667,6,476,136,456,110,0.871313186052947,0.756302017843243,0.717181467181467,0.812286689419795,0.22972972972973
"867",44,3,0.334666666666667,7,612,158,438,11,0.957059907139087,0.975974259181894,0.730134447515024,0.982343499197432,0.26510067114094
"868",44,3,0.334666666666667,8,488,175,614,277,0.77663460821591,0.5347065210449,0.652301626877766,0.637908496732026,0.221799746514575
"869",44,3,0.334666666666667,9,497,124,410,25,0.910420881943548,0.93762265208859,0.756109691859019,0.952107279693487,0.232209737827715
"870",44,3,0.334666666666667,10,362,151,475,283,0.728484037942393,0.421760913912689,0.570212521843503,0.561240310077519,0.241214057507987
"871",44,3,0.334666666666667,11,1199,412,1480,656,0.787470581195899,0.547915786406352,0.663100152170502,0.646361185983828,0.217758985200846
"872",44,3,0.334666666666667,12,293,161,639,485,0.697947461439589,0.219538884262444,0.465622866894198,0.376606683804627,0.20125
"873",44,3,0.334666666666667,13,317,121,417,135,0.836863012797316,0.614662252498886,0.679312326293199,0.701327433628319,0.224907063197026
"874",44,3,0.334666666666667,14,442,167,411,112,0.814307396349918,0.71568859961176,0.637860307817564,0.797833935018051,0.288927335640138
"875",44,3,0.334666666666667,15,398,97,320,19,0.947121439539016,0.940625,0.756281407035176,0.954436450839328,0.232613908872902
"876",44,3,0.334666666666667,16,911,247,818,92,0.855387827128942,0.880578313957882,0.74465350463557,0.90827517447657,0.231924882629108
"877",44,3,0.334666666666667,17,403,106,368,52,0.886627718273288,0.852795031055901,0.747515992922281,0.885714285714286,0.223628691983122
"878",44,3,0.334666666666667,18,444,497,1790,1789,0.526010545400501,-0.0236105447240105,-0.092939135024837,0.198835647111509,0.217315260166157
"879",44,3,0.334666666666667,19,404,166,629,365,0.763093456338788,0.400094273115003,0.602546858459431,0.525357607282185,0.208805031446541
"880",44,3,0.334666666666667,20,253,84,233,72,0.811570007279786,0.698593595245956,0.659605241829902,0.778461538461538,0.264984227129338
"881",45,3,0.445555555555556,1,289,76,324,112,0.869538653366584,0.655183030079123,0.73636678200692,0.72069825436409,0.19
"882",45,3,0.445555555555556,2,913,203,816,44,0.936337077246014,0.942585080009015,0.791184364543552,0.954022988505747,0.199214916584887
"883",45,3,0.445555555555556,3,376,130,423,214,0.812845189566923,0.52581640421525,0.631122311569389,0.63728813559322,0.235081374321881
"884",45,3,0.445555555555556,4,1337,614,2573,1704,0.712025495717094,0.305942506434602,0.5618010621403,0.439658007234462,0.192657671791654
"885",45,3,0.445555555555556,5,429,127,396,117,0.824550529139439,0.716991341991342,0.690943855379802,0.785714285714286,0.24282982791587
"886",45,3,0.445555555555556,6,473,133,459,113,0.873538534268056,0.751291946433484,0.72166590480544,0.807167235494881,0.224662162162162
"887",45,3,0.445555555555556,7,612,147,449,11,0.955775259353421,0.976562863077215,0.748922555599421,0.982343499197432,0.246644295302013
"888",45,3,0.445555555555556,8,460,170,619,305,0.774841985801503,0.491811587316671,0.641676310133906,0.601307189542484,0.215462610899873
"889",45,3,0.445555555555556,9,497,124,410,25,0.911583222121773,0.93762265208859,0.756109691859019,0.952107279693487,0.232209737827715
"890",45,3,0.445555555555556,10,358,147,479,287,0.726728087772742,0.418484892621903,0.576922733681975,0.555038759689922,0.23482428115016
"891",45,3,0.445555555555556,11,1192,402,1490,663,0.787277969945807,0.546158215597243,0.669346914596251,0.642587601078167,0.212473572938689
"892",45,3,0.445555555555556,12,277,155,645,501,0.703111343187661,0.201291325402045,0.455821299638989,0.356041131105398,0.19375
"893",45,3,0.445555555555556,13,317,119,419,135,0.835152317662927,0.616501573489345,0.684612948999097,0.701327433628319,0.221189591078067
"894",45,3,0.445555555555556,14,442,163,415,112,0.813710916517807,0.718428950458875,0.646534312420736,0.797833935018051,0.282006920415225
"895",45,3,0.445555555555556,15,397,94,323,20,0.947173196694443,0.938080495356037,0.763224181360201,0.952038369304556,0.225419664268585
"896",45,3,0.445555555555556,16,911,238,827,92,0.857973497348331,0.881877945365837,0.753957627948444,0.90827517447657,0.223474178403756
"897",45,3,0.445555555555556,17,396,100,374,59,0.886711179116242,0.835658459187871,0.75759706772365,0.87032967032967,0.210970464135021
"898",45,3,0.445555555555556,18,423,468,1819,1810,0.533996648828608,-0.0191152897452302,-0.0802593753779455,0.189431258396776,0.204634892872759
"899",45,3,0.445555555555556,19,400,162,633,369,0.758732651241913,0.397352381069771,0.608245283018868,0.520156046814044,0.20377358490566
"900",45,3,0.445555555555556,20,246,80,237,79,0.812948313516137,0.674871794871795,0.666589725834167,0.756923076923077,0.252365930599369
"901",46,3,0.556444444444444,1,289,75,325,112,0.870467581047382,0.656244005371187,0.739835640138408,0.72069825436409,0.1875
"902",46,3,0.556444444444444,2,913,199,820,44,0.935681815618197,0.942865152789459,0.79529895834565,0.954022988505747,0.195289499509323
"903",46,3,0.556444444444444,3,361,127,426,229,0.809565697122016,0.496152621946367,0.624661253399989,0.611864406779661,0.229656419529837
"904",46,3,0.556444444444444,4,1297,599,2588,1744,0.712152408868361,0.293767251986885,0.559322169211419,0.426504439329168,0.187951051145278
"905",46,3,0.556444444444444,5,429,125,398,117,0.828651272245919,0.718413496051687,0.695810881279333,0.785714285714286,0.239005736137667
"906",46,3,0.556444444444444,6,472,130,462,114,0.875103772714694,0.750720269491601,0.727367727897389,0.805460750853242,0.219594594594595
"907",46,3,0.556444444444444,7,612,143,453,11,0.9546926002133,0.976769813513619,0.755754594902838,0.982343499197432,0.23993288590604
"908",46,3,0.556444444444444,8,425,162,627,340,0.773080841969234,0.440723019670388,0.63041825095057,0.555555555555556,0.20532319391635
"909",46,3,0.556444444444444,9,496,123,411,26,0.912085467877796,0.935285398663199,0.75758880028996,0.950191570881226,0.230337078651685
"910",46,3,0.556444444444444,10,354,146,480,291,0.725705228223989,0.411608527131783,0.575052796880923,0.548837209302326,0.233226837060703
"911",46,3,0.556444444444444,11,1184,385,1507,671,0.787216710450585,0.545863419048931,0.681190092708988,0.638274932614555,0.203488372093023
"912",46,3,0.556444444444444,12,270,151,649,508,0.706721561696658,0.195123207148827,0.45612037037037,0.347043701799486,0.18875
"913",46,3,0.556444444444444,13,317,116,422,135,0.833787051353752,0.619227865620937,0.692563883057943,0.701327433628319,0.215613382899628
"914",46,3,0.556444444444444,14,441,159,419,113,0.813526663585375,0.718626952603328,0.654426476472942,0.796028880866426,0.275086505190311
"915",46,3,0.556444444444444,15,395,94,323,22,0.947196199874633,0.931888544891641,0.762025316455696,0.947242206235012,0.225419664268585
"916",46,3,0.556444444444444,16,912,232,833,91,0.859909473457562,0.884003451829386,0.76042335886665,0.909272183449651,0.217840375586854
"917",46,3,0.556444444444444,17,391,95,379,64,0.886896647656141,0.824083040969584,0.766772421681936,0.859340659340659,0.20042194092827
"918",46,3,0.556444444444444,18,406,454,1833,1827,0.541036967646138,-0.020830233596191,-0.0918233493659817,0.181818181818182,0.19851333624836
"919",46,3,0.556444444444444,19,399,156,639,370,0.755255129998119,0.401393187909424,0.621809240081336,0.518855656697009,0.19622641509434
"920",46,3,0.556444444444444,20,240,75,242,85,0.813647173016258,0.657406230133503,0.67961356466877,0.738461538461539,0.236593059936908
"921",47,3,0.667333333333333,1,289,73,327,112,0.871546134663342,0.658346488518764,0.746773356401384,0.72069825436409,0.1825
"922",47,3,0.667333333333333,2,913,195,824,44,0.935302399652168,0.943142506416695,0.799413552147747,0.954022988505747,0.191364082433759
"923",47,3,0.667333333333333,3,356,122,431,234,0.806663193060962,0.491124306893704,0.634374301562468,0.603389830508475,0.220614828209765
"924",47,3,0.667333333333333,4,1265,576,2611,1776,0.711928401997303,0.287144125396676,0.565523476673393,0.415981585004933,0.180734232820835
"925",47,3,0.667333333333333,5,429,124,399,117,0.831155141862599,0.719119226638024,0.698244394229098,0.785714285714286,0.237093690248566
"926",47,3,0.667333333333333,6,468,127,465,118,0.875965662761738,0.743638298653162,0.731382825132825,0.798634812286689,0.214527027027027
"927",47,3,0.667333333333333,7,612,141,455,11,0.953634179710645,0.976871924223449,0.759170614554547,0.982343499197432,0.236577181208054
"928",47,3,0.667333333333333,8,417,158,631,348,0.770736515983664,0.431192318448774,0.632628497962087,0.545098039215686,0.200253485424588
"929",47,3,0.667333333333333,9,495,124,410,27,0.912454977255442,0.932632464255677,0.755124276472591,0.948275862068966,0.232209737827715
"930",47,3,0.667333333333333,10,352,143,483,293,0.724853258042945,0.411244322467781,0.581419728434505,0.545736434108527,0.228434504792332
"931",47,3,0.667333333333333,11,1183,378,1514,672,0.7872164255227,0.547289449415518,0.686722043609342,0.637735849056604,0.199788583509514
"932",47,3,0.667333333333333,12,260,146,654,518,0.709097847043702,0.185553799831765,0.453903846153846,0.334190231362468,0.1825
"933",47,3,0.667333333333333,13,313,116,422,139,0.832907030299043,0.607945728306002,0.688634986994786,0.692477876106195,0.215613382899628
"934",47,3,0.667333333333333,14,440,155,423,114,0.813139420134161,0.718821210026372,0.662354513998113,0.794223826714801,0.268166089965398
"935",47,3,0.667333333333333,15,395,88,329,22,0.947293963390439,0.933130699088146,0.777215189873418,0.947242206235012,0.211031175059952
"936",47,3,0.667333333333333,16,911,227,838,92,0.861653537041458,0.883428473529293,0.765329334219735,0.90827517447657,0.213145539906103
"937",47,3,0.667333333333333,17,389,91,383,66,0.887156303612,0.82048030298683,0.775443905719523,0.854945054945055,0.191983122362869
"938",47,3,0.667333333333333,18,391,441,1846,1842,0.546941953301738,-0.0219634663539472,-0.10124611811227,0.175100761307658,0.192829033668561
"939",47,3,0.667333333333333,19,397,149,646,372,0.752436800222457,0.40467898883597,0.636959586838395,0.516254876462939,0.187421383647799
"940",47,3,0.667333333333333,20,238,74,243,87,0.814006309148265,0.650788224121557,0.681228958460356,0.732307692307692,0.233438485804416
"941",48,3,0.778222222222222,1,288,73,327,113,0.872206982543641,0.655296010737682,0.745894097222222,0.718204488778055,0.1825
"942",48,3,0.778222222222222,2,913,188,831,44,0.934922983686139,0.943621450405964,0.806614091301418,0.954022988505747,0.184494602551521
"943",48,3,0.778222222222222,3,348,119,434,242,0.804177521684494,0.477364680153089,0.635166593918231,0.589830508474576,0.215189873417722
"944",48,3,0.778222222222222,4,1232,557,2630,1809,0.711531772604238,0.279144092835181,0.568601288106308,0.405129891483065,0.174772513335425
"945",48,3,0.778222222222222,5,429,123,400,117,0.83343488888422,0.719821428571429,0.700677907178863,0.785714285714286,0.235181644359465
"946",48,3,0.778222222222222,6,466,124,468,120,0.876804492205516,0.740964382602608,0.736602482310637,0.795221843003413,0.209459459459459
"947",48,3,0.778222222222222,7,612,139,457,11,0.952459952384543,0.976973141185272,0.762586634206255,0.982343499197432,0.233221476510067
"948",48,3,0.778222222222222,8,416,156,633,349,0.768730170564212,0.431360158597404,0.636406844106464,0.543790849673203,0.197718631178707
"949",48,3,0.778222222222222,9,492,123,411,30,0.912906998435863,0.925329306149845,0.75561797752809,0.942528735632184,0.230337078651685
"950",48,3,0.778222222222222,10,349,140,486,296,0.724187037174629,0.408887612849715,0.58667850636689,0.541085271317829,0.223642172523962
"951",48,3,0.778222222222222,11,1177,371,1521,678,0.787203033912117,0.545349473941636,0.690956062372355,0.634501347708895,0.196088794926004
"952",48,3,0.778222222222222,12,258,146,654,520,0.710818605398458,0.182409219908336,0.449670542635659,0.331619537275064,0.1825
"953",48,3,0.778222222222222,13,313,114,424,139,0.832121590946475,0.609795040908332,0.694003349287979,0.692477876106195,0.211895910780669
"954",48,3,0.778222222222222,14,440,153,425,114,0.812471112887712,0.72014440433213,0.666711229946524,0.794223826714801,0.264705882352941
"955",48,3,0.778222222222222,15,395,88,329,22,0.947121439539016,0.933130699088146,0.777215189873418,0.947242206235012,0.211031175059952
"956",48,3,0.778222222222222,16,911,225,840,92,0.862861181713077,0.883706024782794,0.767396917178151,0.90827517447657,0.211267605633803
"957",48,3,0.778222222222222,17,383,89,385,72,0.886827096953679,0.805177679463394,0.776938669839486,0.841758241758242,0.187763713080169
"958",48,3,0.778222222222222,18,381,434,1853,1852,0.551975563902045,-0.0236299978563224,-0.112211323387812,0.170622480967309,0.189768255356362
"959",48,3,0.778222222222222,19,392,147,648,377,0.750087919457598,0.398539469248182,0.637264150943396,0.509752925877763,0.184905660377358
"960",48,3,0.778222222222222,20,233,72,245,92,0.814016015530211,0.633733124018838,0.683188692273324,0.716923076923077,0.227129337539432
"961",49,3,0.889111111111111,1,287,71,329,114,0.872980049875312,0.654359541874796,0.751994773519164,0.71571072319202,0.1775
"962",49,3,0.889111111111111,2,913,185,834,44,0.934600992839293,0.943824250944072,0.809700036652991,0.954022988505747,0.181550539744848
"963",49,3,0.889111111111111,3,340,117,436,250,0.801989150090416,0.46256414243508,0.632858206573769,0.576271186440678,0.211573236889693
"964",49,3,0.889111111111111,4,1201,547,2640,1840,0.711056725329089,0.269568423465168,0.565411054013926,0.394935876356462,0.171634766237841
"965",49,3,0.889111111111111,5,430,121,402,116,0.835280398377913,0.723598126583201,0.706229712303793,0.787545787545788,0.231357552581262
"966",49,3,0.889111111111111,6,463,121,471,123,0.877424245918273,0.736179648268516,0.741309614149787,0.790102389078498,0.204391891891892
"967",49,3,0.889111111111111,7,612,136,460,11,0.951511952341452,0.977123316351455,0.767710663683818,0.982343499197432,0.228187919463087
"968",49,3,0.889111111111111,8,416,152,637,349,0.766730452214684,0.434930895435097,0.645729745539632,0.543790849673203,0.192648922686945
"969",49,3,0.889111111111111,9,489,123,411,33,0.913089959389843,0.917862236764829,0.754118701316606,0.936781609195402,0.230337078651685
"970",49,3,0.889111111111111,10,348,139,487,297,0.72376352874161,0.408108495296309,0.588451580918806,0.53953488372093,0.222044728434505
"971",49,3,0.889111111111111,11,1169,359,1533,686,0.78719420114769,0.543585767209443,0.698905571520806,0.630188679245283,0.189746300211416
"972",49,3,0.889111111111111,12,253,147,653,525,0.712499196658098,0.17328367786408,0.434950592885376,0.325192802056555,0.18375
"973",49,3,0.889111111111111,13,313,114,424,139,0.831352600585584,0.609795040908332,0.694003349287979,0.692477876106195,0.211895910780669
"974",49,3,0.889111111111111,14,440,152,426,114,0.811990181504753,0.72080134235013,0.66888958792073,0.794223826714801,0.262975778546713
"975",49,3,0.889111111111111,15,395,87,330,22,0.947035177613305,0.933333333333333,0.779746835443038,0.947242206235012,0.20863309352518
"976",49,3,0.889111111111111,16,911,219,846,92,0.863941508806913,0.884530804748874,0.773599666053401,0.90827517447657,0.205633802816901
"977",49,3,0.889111111111111,17,376,88,386,79,0.886493253581861,0.786790411660878,0.7753388993626,0.826373626373626,0.185654008438819
"978",49,3,0.889111111111111,18,370,429,1858,1863,0.556142303183299,-0.0269388567707114,-0.132082629196752,0.165696372592924,0.187581985133362
"979",49,3,0.889111111111111,19,390,142,653,379,0.747855174162312,0.399978492782138,0.647805192710853,0.507152145643693,0.178616352201258
"980",49,3,0.889111111111111,20,229,71,246,96,0.81391895171075,0.619362101313321,0.682131885994517,0.704615384615385,0.22397476340694
"981",50,3,1,1,287,68,332,114,0.873491271820449,0.65748279902653,0.762473867595819,0.71571072319202,0.17
"982",50,3,1,2,913,184,835,44,0.934272849301106,0.943891527290247,0.810728685103515,0.954022988505747,0.180569185475957
"983",50,3,1,3,333,113,440,257,0.799813038281178,0.452538520801233,0.637956220234701,0.564406779661017,0.204339963833635
"984",50,3,1,4,1176,533,2654,1865,0.710506768340266,0.263549500707116,0.567531735003383,0.386714896415653,0.167241920301224
"985",50,3,1,5,429,120,403,117,0.836635639694913,0.721907125132932,0.707978446028159,0.785714285714286,0.229445506692161
"986",50,3,1,6,461,117,475,125,0.878069942809704,0.734147655828992,0.748776162279416,0.786689419795222,0.197635135135135
"987",50,3,1,7,612,134,462,11,0.950518168205371,0.977222349614003,0.771126683335527,0.982343499197432,0.224832214765101
"988",50,3,1,8,416,149,640,349,0.765158179875245,0.437579656862745,0.652721921614507,0.543790849673203,0.188846641318124
"989",50,3,1,9,487,122,412,35,0.913276507813509,0.913095636647696,0.755116166393651,0.932950191570881,0.228464419475655
"990",50,3,1,10,343,139,487,302,0.723401936746167,0.398143991850119,0.582452332827243,0.531782945736434,0.222044728434505
"991",50,3,1,11,1165,351,1541,690,0.787158585162095,0.543307720159311,0.704604433394732,0.628032345013477,0.185517970401691
"992",50,3,1,12,251,143,657,527,0.713757230077121,0.175186737253153,0.445946215139442,0.322622107969152,0.17875
"993",50,3,1,13,313,113,425,139,0.830739875645623,0.610713170223842,0.696687530434576,0.692477876106195,0.21003717472119
"994",50,3,1,14,438,151,427,116,0.811471774949096,0.71656845255709,0.669565973045141,0.790613718411552,0.261245674740484
"995",50,3,1,15,393,86,331,24,0.947092685563779,0.927492447129909,0.78117048346056,0.942446043165468,0.206235011990408
"996",50,3,1,16,911,218,847,92,0.864914177654829,0.884667132015994,0.774633457532609,0.90827517447657,0.204694835680751
"997",50,3,1,17,372,87,387,83,0.886326331895952,0.776573813783116,0.775503606914387,0.817582417582418,0.183544303797468
"998",50,3,1,18,361,421,1866,1872,0.559711220432237,-0.0274759058437959,-0.138668882410154,0.16166592028661,0.184083952776563
"999",50,3,1,19,390,139,656,379,0.745947935323993,0.402722493577342,0.655245928076117,0.507152145643693,0.174842767295597
"1000",50,3,1,20,223,70,247,102,0.814025721912157,0.597209592027406,0.678176854196432,0.686153846153846,0.220820189274448
